Kanton;Jahr;Gemeinde;Kanton;Gemeinde;ref. Kirchgemeinde;kath. Kirchgemeinde
FR;2017;Torny;100;72.7;10;10
TI;2011;TORRICELLA-TAVERNE;100;85;0;0
TI;2012;TORRICELLA-TAVERNE;100;85;0;0
TI;2013;TORRICELLA-TAVERNE;100;85;0;0
TI;2015;Torricella-Taverne;100;85;0;0
TI;2016;Torricella-Taverne;100;85;0;0
TI;2017;Torricella-Taverne;100;85;0;0
BE;2011;Trachselwald;3.06;1.8;0.23;0.23
BE;2012;Trachselwald;3.06;1.93;0.23;0.23
BE;2013;Trachselwald;3.06;1.88;0.23;0.23
BE;2014;Trachselwald;3.06;1.88;0.23;0.23
BE;2015;Trachselwald;3.06;1.88;0.23;0.23
BE;2016;Trachselwald;3.06;1.88;0.23;0.22
BE;2017;Trachselwald;3.06;1.88;0.23;0.22
BE;2011;Tramelan;3.06;1.94;0.23;0.23
BE;2012;Tramelan;3.06;1.94;0.23;0.28
BE;2013;Tramelan;3.06;1.94;0.23;0.28
BE;2014;Tramelan;3.06;1.94;0.23;0.28
BE;2015;Tramelan;3.06;1.94;0.23;0.28
BE;2016;Tramelan;3.06;1.94;0.23;0.28
BE;2017;Tramelan;3.06;1.94;0.23;0.25
GR;2013;Trans;100;110;17;15
GR;2014;Trans;100;110;20.5;15
SH;2011;Trasadingen;112;117;12;15
SH;2012;Trasadingen;98;117;12;15
SH;2013;Trasadingen;112;117;12;15
SH;2014;Trasadingen;112;117;12;16
SH;2015;Trasadingen;114;117;12;16
SH;2016;Trasadingen;115;117;12;16
SH;2017;Trasadingen;115;117;12;16
NE;2011;Travers;130;72;0;0
NE;2012;Travers;130;72;0;0
BE;2011;Treiten;3.06;1.2;0.165;0.2185
BE;2012;Treiten;3.06;1.2;0.18;0.2185
BE;2013;Treiten;3.06;1.2;0.18;0.2185
BE;2014;Treiten;3.06;1.2;0.18;0.2185
BE;2015;Treiten;3.06;1.2;0.18;0.2185
BE;2016;Treiten;3.06;1.2;0.18;0.2185
BE;2017;Treiten;3.06;1.2;0.18;0.2185
VD;2011;TrÃ©lex;151.5;59;0;0
VD;2012;TrÃ©lex;154.5;59;0;0
VD;2013;TrÃ©lex;154.5;57;0;0
VD;2014;TrÃ©lex;154.5;53;0;0
VD;2015;TrÃ©lex;154.5;53;0;0
VD;2016;TrÃ©lex;154.5;57;0;0
VD;2017;TrÃ©lex;154.5;57;0;0
VD;2011;Trey;151.5;78;0;0
VD;2012;Trey;154.5;80;0;0
VD;2013;Trey;154.5;80;0;0
VD;2014;Trey;154.5;80;0;0
VD;2015;Trey;154.5;80;0;0
VD;2016;Trey;154.5;80;0;0
VD;2017;Trey;154.5;80;0;0
VD;2011;Treycovagnes;151.5;75;0;0
VD;2012;Treycovagnes;154.5;77;0;0
VD;2013;Treycovagnes;154.5;77;0;0
VD;2014;Treycovagnes;154.5;77;0;0
VD;2015;Treycovagnes;154.5;77;0;0
VD;2016;Treycovagnes;154.5;77;0;0
VD;2017;Treycovagnes;154.5;75;0;0
VD;2011;Treytorrens;151.5;82;0;0
VD;2012;Treytorrens;154.5;84;0;0
VD;2013;Treytorrens;154.5;84;0;0
VD;2014;Treytorrens;154.5;84;0;0
VD;2015;Treytorrens (Payerne);154.5;84;0;0
VD;2016;Treytorrens (Payerne);154.5;84;0;0
VD;2017;Treytorrens (Payerne);154.5;84;0;0
FR;2011;Treyvaux;100;92.1;9;9
FR;2012;Treyvaux;100;92.1;9;9
FR;2013;Treyvaux;100;92.1;9;9
FR;2014;Treyvaux;100;92.1;9;9
FR;2015;Treyvaux;100;92.1;9;9
FR;2016;Treyvaux;100;92.1;9;9
FR;2017;Treyvaux;100;92.1;9;9
LU;2011;Triengen;1.5;1.8;0.22;0.255
LU;2012;Triengen;1.5;2.1;0.22;0.255
LU;2013;Triengen;1.5;2.4;0.22;0.225
LU;2014;Triengen;1.6;2.3;0.22;0.255
LU;2015;Triengen;1.6;2;0.25;0.255
LU;2016;Triengen;1.6;1.8;0.25;0.255
LU;2017;Triengen;1.6;1.6;0.25;0.255
VS;2015;Trient;1;1;0;0
VS;2016;Trient;1;1;0;0
VS;2017;Trient;1;1;0;0
SO;2011;Trimbach;104;122;18;18
SO;2012;Trimbach;100;122;18;18
SO;2013;Trimbach;100;122;18;18
SO;2014;Trimbach;102;122;18;18
SO;2015;Trimbach;104;122;18;18
SO;2016;Trimbach;104;125;18;18
SO;2017;Trimbach;104;125;18;18
GR;2011;Trimmis;100;95;14;14
GR;2012;Trimmis;100;95;14;14
GR;2013;Trimmis;100;95;14;14
GR;2014;Trimmis;100;95;17.5;14
GR;2015;Trimmis;100;95;20.5;14
GR;2016;Trimmis;100;90;20.5;14
GR;2017;Trimmis;100;90;20.5;14
BE;2011;Trimstein;3.06;1.89;0.184;0.207
BE;2012;Trimstein;3.06;1.89;0.184;0.207
GR;2011;Trin;100;100;17;10
GR;2012;Trin;100;100;17;12
GR;2013;Trin;100;100;17;12
GR;2014;Trin;100;100;20.5;14
GR;2015;Trin;100;100;20.5;14
GR;2016;Trin;100;100;20.5;14
GR;2017;Trin;100;100;20.5;14
AR;2011;Trogen;3;4.3;0.8;0.6
AR;2012;Trogen;3;4.3;0.8;0.6
AR;2013;Trogen;3;4.3;0.8;0.6
AR;2014;Trogen;3.2;4.1;0.8;0.6
AR;2015;Trogen;3.2;4.1;0.6;0.75
AR;2016;Trogen;3.2;4.1;0.6;0.75
AR;2017;Trogen;3.2;4.1;0.6;0.75
GE;2011;Troinex;147.5;40;0;0
GE;2012;Troinex;147.5;40;0;0
GE;2013;Troinex;147.5;40;0;0
GE;2014;Troinex;148.5;40;0;0
GE;2015;Troinex;148.5;40;0;0
GE;2016;Troinex;148.5;40;0;0
GE;2017;Troinex;148.5;40;0;0
VS;2015;Troistorrents;1;1.2;0;0
VS;2016;Troistorrents;1;1.2;0;0
VS;2017;Troistorrents;1;1.2;0;0
BE;2011;Trub;3.06;1.89;0.23;0.27
BE;2012;Trub;3.06;1.84;0.23;0.27
BE;2013;Trub;3.06;1.84;0.23;0.27
BE;2014;Trub;3.06;1.84;0.23;0.27
BE;2015;Trub;3.06;1.84;0.23;0.27
BE;2016;Trub;3.06;1.84;0.23;0.27
BE;2017;Trub;3.06;1.84;0.23;0.27
BE;2011;Trub (KrÃ¶schenbrunnen);3.06;1.89;0.184;0.27
BE;2013;Trub (KrÃ¶schenbrunnen);3.06;1.84;0.184;0.27
BE;2011;Trubschachen;3.06;1.89;0.184;0.27
BE;2012;Trubschachen;3.06;1.89;0.184;0.27
BE;2013;Trubschachen;3.06;1.89;0.184;0.27
BE;2014;Trubschachen;3.06;1.99;0.184;0.27
BE;2015;Trubschachen;3.06;1.99;0.184;0.27
BE;2016;Trubschachen;3.06;1.99;0.184;0.27
BE;2017;Trubschachen;3.06;1.99;0.184;0.27
ZH;2011;TrÃ¼llikon;100;112;14;15
ZH;2012;TrÃ¼llikon;100;115;14;15
ZH;2013;TrÃ¼llikon;100;115;14;15
ZH;2014;TrÃ¼llikon;100;113;14;15
ZH;2015;TrÃ¼llikon;100;111;14;15
ZH;2016;TrÃ¼llikon;100;111;14;15
ZH;2017;TrÃ¼llikon;100;111;14;14
GR;2011;Trun;100;120;17;15
GR;2012;Trun;100;105;17;15
GR;2013;Trun;100;105;17;15
GR;2014;Trun;100;105;20.5;15
GR;2015;Trun;100;105;20.5;15
GR;2016;Trun;100;105;20.5;15
GR;2017;Trun;100;105;20.5;15
ZH;2011;Truttikon;100;113;14;15
ZH;2012;Truttikon;100;122;14;15
ZH;2013;Truttikon;100;122;14;15
ZH;2014;Truttikon;100;124;14;15
ZH;2015;Truttikon;100;124;14;15
ZH;2016;Truttikon;100;124;14;15
ZH;2017;Truttikon;100;124;14;14
GR;2011;Tschappina;100;120;17;18
GR;2012;Tschappina;100;120;18;18
GR;2013;Tschappina;100;120;18;18
GR;2014;Tschappina;100;120;21.5;18
GR;2015;Tschappina;100;120;21.5;17
GR;2016;Tschappina;100;100;21.5;15
GR;2017;Tschappina;100;100;21.5;15
SO;2011;Tscheppach;104;115;14;15
SO;2012;Tscheppach;100;125;0;15
SO;2013;Tscheppach;100;125;14;15
SO;2014;Tscheppach / Buchegg;102;115;14;15
SG;2013;Tscherlach;115;145;24;24
SG;2014;Tscherlach;115;145;24;24
GR;2011;Tschiertschen-Praden;100;120;17;11
GR;2013;Tschiertschen-Praden;100;120;17;11
GR;2015;Tschiertschen-Praden;100;120;20.5;11
GR;2016;Tschiertschen-Praden;100;120;20.5;11
GR;2017;Tschiertschen-Praden;100;120;20.5;11
GR;2014;Tschiertschen?Praden;100;120;20.5;11
GR;2012;Tschiertschenâ€Praden;100;120;17;11
GR;2013;Tschierv;100;120;17;17
GR;2014;Tschierv;100;120;20.5;17
GR;2011;Tschlin;100;100;17;5
GR;2012;Tschlin;100;100;17;5
GR;2013;Tschlin;100;95;17;5
GR;2014;Tschlin;100;95;20.5;5
BE;2011;Tschugg;3.06;1.59;0.207;0.2185
BE;2012;Tschugg;3.06;1.59;0.207;0.2185
BE;2013;Tschugg;3.06;1.59;0.207;0.2185
BE;2014;Tschugg;3.06;1.59;0.207;0.2185
BE;2015;Tschugg;3.06;1.59;0.207;0.2185
BE;2016;Tschugg;3.06;1.59;0.207;0.2185
BE;2017;Tschugg;3.06;1.59;0.207;0.2185
SG;2011;TÃ¼bach;95;100;23;23
SG;2012;TÃ¼bach;105;90;23;23
SG;2013;TÃ¼bach;115;90;23;23
SG;2014;TÃ¼bach;115;90;23;23
SG;2015;TÃ¼bach;115;90;23;23
SG;2016;TÃ¼bach;115;85;23;23
SG;2017;TÃ¼bach;115;85;23;23
SZ;2011;Tuggen;120;205;15;25
SZ;2012;Tuggen;120;205;15;27
SZ;2013;Tuggen;120;220;18;27
SZ;2014;Tuggen;120;220;18;27
SZ;2015;Tuggen;145;235;18;27
SZ;2016;Tuggen;170;227;18;25
SZ;2017;Tuggen;170;223;18;25
GR;2015;Tujetsch;100;95;20.5;13
GR;2016;Tujetsch;100;95;20.5;13
GR;2017;Tujetsch;100;95;20.5;15
GR;2011;Tujetsch/Sedrun;100;95;17;13
GR;2012;Tujetsch/Sedrun;100;95;17;13
GR;2013;Tujetsch/Sedrun;100;95;17;13
GR;2014;Tujetsch/Sedrun;100;95;20.5;13
ZH;2011;Turbenthal;100;122;14;16
ZH;2012;Turbenthal;100;122;14;14
ZH;2013;Turbenthal;100;122;14;13
ZH;2014;Turbenthal;100;122;14;13
ZH;2015;Turbenthal;100;122;14;13
ZH;2016;Turbenthal;100;122;14;13
ZH;2017;Turbenthal;100;122;14;13
AG;2011;Turgi;109;113;21;20
AG;2012;Turgi;109;113;21;20
AG;2013;Turgi;109;113;21;20
AG;2014;Turgi;109;113;21;20
AG;2015;Turgi;109;113;21;20
AG;2016;Turgi;109;113;21;20
AG;2017;Turgi;109;113;21;20
VS;2015;Turtmann-Unterems;1;1.2;0;0
VS;2016;Turtmann-Unterems;1;1.2;0;0
VS;2017;Turtmann-Unterems;1;1.2;0;0
BE;2011;Twann-TÃ¼scherz;3.06;1.5;0.1683;0.23
BE;2012;Twann-TÃ¼scherz;3.06;1.5;0.1683;0.23
BE;2013;Twann-TÃ¼scherz;3.06;1.65;0.1683;0.23
BE;2014;Twann-TÃ¼scherz;3.06;1.65;0.1683;0.23
BE;2015;Twann-TÃ¼scherz;3.06;1.65;0.1683;0.23
BE;2016;Twann-TÃ¼scherz;3.06;1.65;0.1683;0.23
BE;2017;Twann-TÃ¼scherz;3.06;1.65;0.1683;0.23
LU;2011;Udligenswil;1.5;1.85;0.25;0.3
LU;2012;Udligenswil;1.5;1.85;0.25;0.3
LU;2013;Udligenswil;1.5;1.85;0.25;0.3
LU;2014;Udligenswil;1.6;1.85;0.25;0.3
LU;2015;Udligenswil;1.6;1.95;0.25;0.3
LU;2016;Udligenswil;1.6;1.95;0.25;0.3
LU;2017;Udligenswil;1.6;1.95;0.25;0.3
FR;2011;Ueberstorf;100;76;10;10.5
FR;2012;Ueberstorf;100;78;10;10.5
FR;2013;Ueberstorf;100;89;10;10.5
FR;2014;Ueberstorf;100;89;10;10.5
FR;2015;Ueberstorf;100;89;10;10.5
FR;2016;Ueberstorf;100;89;10;10.5
FR;2017;Ueberstorf;100;89;10;10.5
BE;2011;Uebeschi;3.06;1.9;0.207;0.201
BE;2012;Uebeschi;3.06;1.9;0.207;0.201
BE;2013;Uebeschi;3.06;1.9;0.2;0.201
BE;2014;Uebeschi;3.06;2.1;0.2;0.201
BE;2015;Uebeschi;3.06;2.1;0.2;0.201
BE;2016;Uebeschi;3.06;2.1;0.2;0.201
BE;2017;Uebeschi;3.06;2;0.2;0.201
AG;2011;Ueken;109;125;20;22
AG;2012;Ueken;109;125;20;22
AG;2013;Ueken;109;125;20;22
AG;2014;Ueken;109;125;20;22
AG;2015;Ueken;109;125;20;22
AG;2016;Ueken;109;125;20;22
AG;2017;Ueken;109;125;20;22
AG;2011;Uerkheim;109;123;23;19
AG;2012;Uerkheim;109;123;23;19
AG;2013;Uerkheim;109;125;23;19
AG;2014;Uerkheim;109;125;21;18
AG;2015;Uerkheim;109;125;21;18
AG;2016;Uerkheim;109;125;21;18
AG;2017;Uerkheim;109;125;21;18
TG;2011;Uesslingen-Buch;117;162;30;27
TG;2012;Uesslingen-Buch;117;161;28;16
TG;2013;Uesslingen-Buch;117;161;28;16
TG;2014;Uesslingen-Buch;117;161;28;16
TG;2015;Uesslingen-Buch;117;156;26;16
TG;2016;Uesslingen-Buch;117;156;26;16
TG;2017;Uesslingen-Buch;117;151;26;16
BE;2011;Uetendorf;3.06;1.48;0.207;0.201
BE;2012;Uetendorf;3.06;1.48;0.207;0.201
BE;2013;Uetendorf;3.06;1.48;0.2;0.201
BE;2014;Uetendorf;3.06;1.48;0.2;0.201
BE;2015;Uetendorf;3.06;1.48;0.2;0.201
BE;2016;Uetendorf;3.06;1.48;0.2;0.201
BE;2017;Uetendorf;3.06;1.52;0.2;0.201
ZH;2011;Uetikon a.S.;100;91;9;14
ZH;2012;Uetikon a.S.;100;89;9;13
ZH;2013;Uetikon a.S.;100;87;10;13
ZH;2014;Uetikon a.S.;100;87;10;13
ZH;2015;Uetikon am See;100;87;10;12
ZH;2016;Uetikon am See;100;87;10;12
ZH;2017;Uetikon am See;100;87;10;12
AG;2011;Uezwil;109;109;18;21
AG;2012;Uezwil;109;109;18;21
AG;2013;Uezwil;109;109;18;21
AG;2014;Uezwil;109;109;18;21
AG;2015;Uezwil;109;109;18;20
AG;2016;Uezwil;109;109;18;20
AG;2017;Uezwil;109;109;18;20
LU;2011;Ufhusen;1.5;2.4;0.35;0.4
LU;2012;Ufhusen;1.5;2.4;0.35;0.4
LU;2013;Ufhusen;1.5;2.4;0.35;0.4
LU;2014;Ufhusen;1.6;2.4;0.35;0.42
LU;2015;Ufhusen;1.6;2.4;0.35;0.42
LU;2016;Ufhusen;1.6;2.4;0.35;0.45
LU;2017;Ufhusen;1.6;2.4;0.35;0.45
ZH;2011;Uitikon;100;77;7;9
ZH;2012;Uitikon;100;77;7;9
ZH;2013;Uitikon;100;77;7;10
ZH;2014;Uitikon;100;77;7;10
ZH;2015;Uitikon;100;77;7;11
ZH;2016;Uitikon;100;83;9;11
ZH;2017;Uitikon;100;83;9;11
FR;2011;Ulmiz;100;79.5;8;8
FR;2012;Ulmiz;100;79.5;8;8
FR;2013;Ulmiz;100;79.5;9.6;8
FR;2014;Ulmiz;100;79.5;9.6;8
FR;2015;Ulmiz;100;79.5;9.6;8
FR;2016;Ulmiz;100;79.5;9.6;8
FR;2017;Ulmiz;100;79.5;9.6;8
JU;2011;Undervelier;2.85;2.25;8.1;10.5
JU;2012;Undervelier;2.85;2.25;8.1;10.5
ZG;2011;UnterÃ¤geri;82;69;9.5;11
ZG;2012;UnterÃ¤geri;82;68;9.5;12
ZG;2013;UnterÃ¤geri;82;68;9.5;12
ZG;2014;UnterÃ¤geri;82;68;9.5;13
ZG;2015;UnterÃ¤geri;82;68;9.5;13
ZG;2016;UnterÃ¤geri;82;68;9.5;13
ZG;2017;UnterÃ¤geri;82;68;9.5;11
VS;2015;UnterbÃ¤ch;1;1.2;0;0
VS;2016;UnterbÃ¤ch;1;1.2;0;0
VS;2017;UnterbÃ¤ch;1;1.2;0;0
AG;2011;UnterbÃ¶zberg;109;99;20;17
AG;2012;UnterbÃ¶zberg;109;99;20;17
SG;2011;Untereggen;95;154;23;24
SG;2012;Untereggen;105;149;23;24
SG;2013;Untereggen;115;149;23;24
SG;2014;Untereggen;115;145;23;24
SG;2015;Untereggen;115;140;23;24
SG;2016;Untereggen;115;134;23;24
SG;2017;Untereggen;115;129;23;24
AG;2011;Unterendingen;109;108;19;24
AG;2012;Unterendingen;109;108;19;24
AG;2013;Unterendingen;109;108;19;24
ZH;2011;Unterengstringen;100;93;11;13
ZH;2012;Unterengstringen;100;93;11;13
ZH;2013;Unterengstringen;100;91;11;13
ZH;2014;Unterengstringen;100;91;11;13
ZH;2015;Unterengstringen;100;94;11;14
ZH;2016;Unterengstringen;100;99;11;14
ZH;2017;Unterengstringen;100;100;11;14
AG;2011;Unterentfelden;109;103;20;19
AG;2012;Unterentfelden;109;103;20;19
AG;2013;Unterentfelden;109;103;20;19
AG;2014;Unterentfelden;109;103;20;18
AG;2015;Unterentfelden;109;113;20;18
AG;2016;Unterentfelden;109;113;20;18
AG;2017;Unterentfelden;109;113;20;18
SZ;2011;Unteriberg;120;220;27;30
SZ;2012;Unteriberg;120;200;24;30
SZ;2013;Unteriberg;120;210;24;30
SZ;2014;Unteriberg;120;220;24;30
SZ;2015;Unteriberg;145;220;24;30
SZ;2016;Unteriberg;170;220;24;30
SZ;2017;Unteriberg;170;220;24;30
SZ;2011;Unteriberg-Studen;120;220;27;20
SZ;2012;Unteriberg-Studen;120;200;24;20
SZ;2013;Unteriberg-Studen;120;210;24;15
SZ;2014;Unteriberg-Studen;120;220;24;15
AG;2011;Unterkulm;109;118;19;17
AG;2012;Unterkulm;109;118;19;17
AG;2013;Unterkulm;109;118;19;17
AG;2014;Unterkulm;109;118;19;17
AG;2015;Unterkulm;109;118;19;17
AG;2016;Unterkulm;109;118;19;17
AG;2017;Unterkulm;109;118;19;17
BE;2011;Unterlangenegg;3.06;1.7;0.253;0.201
BE;2012;Unterlangenegg;3.06;1.7;0.253;0.201
BE;2013;Unterlangenegg;3.06;1.8;0.253;0.201
BE;2014;Unterlangenegg;3.06;1.8;0.253;0.201
BE;2015;Unterlangenegg;3.06;1.8;0.253;0.201
BE;2016;Unterlangenegg;3.06;1.8;0.253;0.201
BE;2017;Unterlangenegg;3.06;1.85;0.253;0.201
AG;2011;Unterlunkhofen;109;87;14;13
AG;2012;Unterlunkhofen;109;83;14;13
AG;2013;Unterlunkhofen;109;83;14;13
AG;2014;Unterlunkhofen;109;83;14;13
AG;2015;Unterlunkhofen;109;83;14;13
AG;2016;Unterlunkhofen;109;83;14;13
AG;2017;Unterlunkhofen;109;83;14;13
SO;2011;Unterramsern;104;110;14;15
SO;2012;Unterramsern;100;100;0;15
SO;2013;Unterramsern;100;100;14;15
SO;2014;Unterramsern;102;110;14;15
SO;2015;Unterramsern;104;120;14;15
SO;2016;Unterramsern;104;120;14;15
SO;2017;Unterramsern;104;115;15;15
UR;2011;UnterschÃ¤chen;100;110;120;125
UR;2012;UnterschÃ¤chen;100;110;120;125
UR;2013;UnterschÃ¤chen;100;110;120;125
UR;2014;UnterschÃ¤chen;100;110;120;125
UR;2015;UnterschÃ¤chen;100;110;120;125
UR;2016;UnterschÃ¤chen;100;110;120;125
UR;2017;UnterschÃ¤chen;100;104;120;125
BE;2011;Unterseen;3.06;1.73;0.184;0.23
BE;2012;Unterseen;3.06;1.78;0.184;0.23
BE;2013;Unterseen;3.06;1.78;0.184;0.23
BE;2014;Unterseen;3.06;1.78;0.184;0.23
BE;2015;Unterseen;3.06;1.78;0.184;0.207
BE;2016;Unterseen;3.06;1.78;0.184;0.207
BE;2017;Unterseen;3.06;1.78;0.184;0.207
AG;2011;Untersiggenthal;109;100;18;19
AG;2012;Untersiggenthal;109;100;18;19
AG;2013;Untersiggenthal;109;100;18;19
AG;2014;Untersiggenthal;109;100;18;19
AG;2015;Untersiggenthal;109;100;18;19
AG;2016;Untersiggenthal;109;100;18;19
AG;2017;Untersiggenthal;109;105;18;19
ZH;2011;Unterstammheim;100;122;14;15
ZH;2012;Unterstammheim;100;122;14;15
ZH;2013;Unterstammheim;100;122;14;15
ZH;2014;Unterstammheim;100;124;14;15
ZH;2015;Unterstammheim;100;124;14;15
ZH;2016;Unterstammheim;100;124;14;15
ZH;2017;Unterstammheim;100;122;14;14
GR;2011;Untervaz;100;95;17;14
GR;2012;Untervaz;100;95;17;14
GR;2013;Untervaz;100;95;17;14
GR;2014;Untervaz;100;95;20.5;14
GR;2015;Untervaz;100;95;20.5;14
GR;2016;Untervaz;100;95;20.5;14
GR;2017;Untervaz;100;95;20.5;14
ZH;2011;Urdorf;100;118;9;11
ZH;2012;Urdorf;100;118;9;11
ZH;2013;Urdorf;100;118;9;11
ZH;2014;Urdorf;100;118;9;11
ZH;2015;Urdorf;100;118;9;11
ZH;2016;Urdorf;100;118;9;11
ZH;2017;Urdorf;100;118;9;11
GR;2011;Urmein;100;50;18;18
GR;2012;Urmein;100;50;18;18
GR;2013;Urmein;100;50;18;18
GR;2014;Urmein;100;50;21.5;18
GR;2015;Urmein;100;50;21.5;17
GR;2016;Urmein;100;50;21.5;15
GR;2017;Urmein;100;50;21.5;15
AR;2011;UrnÃ¤sch;3;4.3;0.75;0.45
AR;2012;UrnÃ¤sch;3;4.3;0.75;0.45
AR;2013;UrnÃ¤sch;3;4.3;0.7;0.45
AR;2014;UrnÃ¤sch;3.2;4.3;0.7;0.45
AR;2015;UrnÃ¤sch;3.2;4.3;0.45;0.7
AR;2016;UrnÃ¤sch;3.2;4.3;0.45;0.7
AR;2017;UrnÃ¤sch;3.2;4.3;0.45;0.7
BE;2011;Ursenbach;3.06;1.64;0.23;0.23
BE;2012;Ursenbach;3.06;1.64;0.23;0.23
BE;2013;Ursenbach;3.06;1.64;0.23;0.23
BE;2014;Ursenbach;3.06;1.75;0.23;0.23
BE;2015;Ursenbach;3.06;1.75;0.23;0.23
BE;2016;Ursenbach;3.06;1.75;0.23;0.22
BE;2017;Ursenbach;3.06;1.75;0.23;0.22
VD;2011;Ursins;151.5;79;0;0
VD;2012;Ursins;154.5;81;0;0
VD;2013;Ursins;154.5;78;0;0
VD;2014;Ursins;154.5;78;0;0
VD;2015;Ursins;154.5;78;0;0
VD;2016;Ursins;154.5;78;0;0
VD;2017;Ursins;154.5;78;0;0
FR;2011;Ursy;100;70;10;7
FR;2012;Ursy;100;70;10;7
FR;2013;Ursy;100;70;10;7
FR;2014;Ursy;100;70;10;7
FR;2015;Ursy;100;77;10;7
FR;2016;Ursy;100;77;10;7
FR;2017;Ursy;100;77;10;7
BE;2011;Urtenen-SchÃ¶nbÃ¼hl;3.06;1.45;0.218;0.207
BE;2012;Urtenen-SchÃ¶nbÃ¼hl;3.06;1.45;0.218;0.207
BE;2013;Urtenen-SchÃ¶nbÃ¼hl;3.06;1.45;0.218;0.207
BE;2014;Urtenen-SchÃ¶nbÃ¼hl;3.06;1.45;0.218;0.207
BE;2015;Urtenen-SchÃ¶nbÃ¼hl;3.06;1.45;0.218;0.207
BE;2016;Urtenen-SchÃ¶nbÃ¼hl;3.06;1.45;0.218;0.207
BE;2017;Urtenen-SchÃ¶nbÃ¼hl;3.06;1.45;0.218;0.207
ZH;2011;Uster;100;112;10;12
ZH;2012;Uster;100;110;10;11
ZH;2013;Uster;100;109;10;11
ZH;2014;Uster;100;109;10;11
ZH;2015;Uster;100;109;10;10
ZH;2016;Uster;100;109;10;10
ZH;2017;Uster;100;109;10;10
BE;2011;Uttigen;3.06;1.53;0.185;0.201
BE;2012;Uttigen;3.06;1.53;0.185;0.201
BE;2013;Uttigen;3.06;1.53;0.185;0.201
BE;2014;Uttigen;3.06;1.63;0.185;0.201
BE;2015;Uttigen;3.06;1.63;0.185;0.201
BE;2016;Uttigen;3.06;1.63;0.185;0.201
BE;2017;Uttigen;3.06;1.63;0.185;0.201
TG;2011;Uttwil;117;144;17;23
TG;2012;Uttwil;117;141;17;23
TG;2013;Uttwil;117;135;17;23
TG;2014;Uttwil;117;133;17;23
TG;2015;Uttwil;117;133;17;23
TG;2016;Uttwil;117;132;17;22
TG;2017;Uttwil;117;131;17;22
BE;2011;Utzenstorf;3.06;1.55;0.15;0.155
BE;2012;Utzenstorf;3.06;1.59;0.15;0.155
BE;2013;Utzenstorf;3.06;1.59;0.15;0.165
BE;2014;Utzenstorf;3.06;1.59;0.15;0.19
BE;2015;Utzenstorf;3.06;1.59;0.15;0.19
BE;2016;Utzenstorf;3.06;1.59;0.15;0.19
BE;2017;Utzenstorf;3.06;1.72;0.15;0.19
SG;2011;Uznach;95;152;24;24
SG;2012;Uznach;105;152;26;26
SG;2013;Uznach;115;152;26;26
SG;2014;Uznach;115;152;26;26
SG;2015;Uznach;115;148;26;26
SG;2016;Uznach;115;145;26;26
SG;2017;Uznach;115;138;24;26
SG;2011;Uzwil;95;142;24;22
SG;2012;Uzwil;105;142;24;23
SG;2013;Uzwil;115;145;25;23
SG;2014;Uzwil;115;145;25;23
SG;2015;Uzwil;115;145;25;23
SG;2016;Uzwil;115;145;25;23
SG;2017;Uzwil;115;140;25;23
TI;2011;VACALLO;100;90;0;0
TI;2012;VACALLO;100;90;0;0
TI;2013;VACALLO;100;90;0;0
TI;2014;VACALLO;100;90;0;0
TI;2015;Vacallo;100;90;0;0
TI;2016;Vacallo;100;90;0;0
TI;2017;Vacallo;100;90;0;0
GR;2011;Val MÃ¼stair;100;120;17;17
GR;2012;Val MÃ¼stair;100;120;17;17
GR;2013;Val MÃ¼stair;100;120;17;17
GR;2014;Val MÃ¼stair;100;120;20.5;17
GR;2015;Val MÃ¼stair;100;120;20.5;17
GR;2016;Val MÃ¼stair;100;120;20.5;17
GR;2017;Val MÃ¼stair;100;120;20.5;17
JU;2015;Val Terbi;2.85;2.25;8.1;9.7
JU;2016;Val Terbi;2.85;2.25;8.1;9.7
JU;2017;Val Terbi;2.85;2.25;8.1;8
JU;2013;Val Terbi (Montsevelier);2.85;2.15;8.1;9.7
JU;2014;Val Terbi (Montsevelier);2.85;2.15;8.1;9.7
JU;2013;Val Terbi (Vermes);2.85;2.15;8.1;11.5
JU;2014;Val Terbi (Vermes);2.85;2.15;8.1;11.5
JU;2013;Val Teri;2.85;2.15;8.1;8
JU;2014;Val Teri;2.85;2.15;8.1;8
VS;2015;Val-d'Illiez;1;1.3;0;0
VS;2016;Val-d'Illiez;1;1.3;0;0
VS;2017;Val-d'Illiez;1;1.3;0;0
FR;2014;Val-de-Charmey;100;89.8;9;13
FR;2015;Val-de-Charmey;100;89.8;9;13
FR;2016;Val-de-Charmey;100;89.8;9;13
FR;2017;Val-de-Charmey;100;89.8;9;8
NE;2013;Val-de-Ruz;130;61;0;0
NE;2014;Val-de-Ruz;123;68;0;0
NE;2015;Val-de-Ruz;123;68;0;0
NE;2016;Val-de-Ruz;123;68;0;0
NE;2017;Val-de-Ruz;121;70;0;0
NE;2011;Val-de-Travers;130;72;0;0
NE;2012;Val-de-Travers;130;72;0;0
NE;2013;Val-de-Travers;130;72;0;0
NE;2014;Val-de-Travers;123;79;0;0
NE;2015;Val-de-Travers;123;78;0;0
NE;2016;Val-de-Travers;123;78;0;0
NE;2017;Val-de-Travers;121;80;0;0
NE;2011;Valangin;130;62;0;0
NE;2012;Valangin;130;62;0;0
NE;2013;Valangin;130;62;0;0
NE;2014;Valangin;123;69;0;0
